nsim,n_perm,n_1,n_2,n_3,I,g,a,distr,Model,distr_jtz,rho,ZP,pvaldPermPTtest,pvalePermPTtest,pvaldPerm,pvalePerm,pvaldPBstrp,pvalePBstrp,pvaldNPBstrp,pvaleNPBstrp
10000,1000,6,12,12,25,0.75,1,lognormal,Model5,NA,NA,FALSE,82.7,56.9,94.86,66.48,90.08,72.15,99,80.86
10000,1000,6,12,12,25,0.75,1,lognormal,Model1,NA,NA,FALSE,5.83,6.07,4.76,4.85,3,5.46,8.16,6.87
10000,1000,6,12,12,25,0.5,1,lognormal,Model6,NA,NA,FALSE,60.46,38.85,91.24,55.71,83.46,60.55,97.39,67.6
10000,1000,6,12,12,25,0.5,1,lognormal,Model7,NA,NA,FALSE,23.7,26.11,36.54,52.31,25.63,58.95,51.59,68.88
10000,1000,6,12,12,25,0.75,1,normal,Model5,NA,NA,FALSE,31.07,24.33,34.19,25.94,32.48,26.94,48.33,30.51
10000,1000,6,12,12,25,0.5,1,mixed,Model1,NA,NA,FALSE,6.65,6.32,5.76,5.32,4.64,6.15,11.35,7.1
10000,1000,9,11,10,25,0.75,1,normal,Model4,NA,NA,FALSE,4.85,4.96,5.3,4.87,4.78,5.38,9.17,5.07
10000,1000,9,11,10,25,0.75,1,mixed,Model4,NA,NA,FALSE,5.42,5.56,5.64,5.93,5.23,5.37,11.8,4.88
10000,1000,9,11,10,25,0.75,1,mixed,Model3,NA,NA,FALSE,64.66,74.35,85.88,93.75,79.92,94.99,95.99,91.1
10000,1000,9,11,10,25,0.5,1,mixed,Model4,NA,NA,FALSE,5.5,5.53,5.63,5.68,4.82,5.54,10.45,5.63
10000,1000,9,11,10,25,0.5,1,normal,Model3,NA,NA,FALSE,59.98,66.66,73.49,87.1,66.57,89.91,85.76,86.27
10000,1000,9,11,10,25,0.75,1,lognormal,Model2,NA,NA,FALSE,76.43,72.63,80.46,80.43,73.05,82.2,88.07,84.51
10000,1000,9,11,10,25,0.75,1,lognormal,Model6,NA,NA,FALSE,99.94,93.6,100,97.2,99.98,97.83,100,97.82
10000,1000,9,11,10,25,0.75,1,normal,Model6,NA,NA,FALSE,56.34,47.54,60.15,51.52,58.79,52.33,72.83,48.97
10000,1000,9,11,10,25,0.75,1,normal,Model2,NA,NA,FALSE,39.69,55.27,38.53,65.52,32.58,69.33,53.67,68.01
10000,1000,9,11,10,25,0.5,1,lognormal,Model2,NA,NA,FALSE,42.09,40.52,53.07,54.26,43.93,55.16,64.6,59.23
10000,1000,9,11,10,25,0.75,1,normal,Model5,NA,NA,FALSE,46.57,39.64,47.7,41.73,46,43.16,61.07,41.82
10000,1000,9,11,10,25,0.5,1,normal,Model2,NA,NA,FALSE,17.9,26.55,20.68,38.27,17.33,41.65,32.2,40.22
10000,1000,9,11,10,25,0.5,1,normal,Model7,NA,NA,FALSE,38.96,91.08,49.51,99.68,44.96,99.76,66.76,99.7
10000,1000,9,11,10,25,0.75,1,lognormal,Model4,NA,NA,FALSE,5.07,5.22,4.81,4.9,3.69,5.47,8.25,6.17
10000,1000,9,11,10,25,0.5,1,lognormal,Model4,NA,NA,FALSE,5.13,5.32,4.89,5.13,3.63,5.52,8.29,6.2
10000,1000,9,11,10,25,0.75,1,mixed,Model1,NA,NA,FALSE,5.57,5.59,5.61,6.05,5.25,5.45,12.11,4.94
10000,1000,9,11,10,25,0.5,1,mixed,Model7,NA,NA,FALSE,18.74,46.24,30.03,83.67,24.84,84.71,45.78,84.61
10000,1000,9,11,10,25,0.75,1,lognormal,Model5,NA,NA,FALSE,99.34,86.76,99.78,91.85,99.38,93.33,99.99,94.28
10000,1000,9,11,10,25,0.5,1,lognormal,Model7,NA,NA,FALSE,39.51,56.01,50.61,81.38,40.23,84.29,65.19,85.64
10000,1000,9,11,10,25,0.5,1,mixed,Model3,NA,NA,FALSE,57.7,57.99,82.55,86.93,75.63,88.2,92.03,85.43
10000,1000,9,11,10,25,0.5,1,lognormal,Model5,NA,NA,FALSE,78.92,53.83,92.13,68.14,85.75,71.36,96.84,74.64
10000,1000,9,11,10,25,0.75,1,normal,Model7,NA,NA,FALSE,76.42,99.79,79.85,100,76.09,100,90.75,100
10000,1000,9,11,10,25,0.75,1,mixed,Model6,NA,NA,FALSE,36.55,34.23,52,44.86,49.57,43.94,69.03,39.02
10000,1000,9,11,10,25,0.75,1,normal,Model3,NA,NA,FALSE,93.05,95.14,95.5,98.88,92.82,99.31,98.57,98.79
10000,1000,9,11,10,25,0.5,1,mixed,Model6,NA,NA,FALSE,33.02,26.66,50.57,37.24,47.36,36.53,64.05,35.02
10000,1000,9,11,10,25,0.75,1,lognormal,Model3,NA,NA,FALSE,99.54,98.67,99.96,99.84,99.8,99.91,99.99,99.86
10000,1000,9,11,10,25,0.75,1,mixed,Model7,NA,NA,FALSE,18.26,55.85,27.88,88.25,24.77,89.27,47.16,86.75
10000,1000,9,11,10,25,0.5,1,normal,Model6,NA,NA,FALSE,30.55,24.75,39,30.36,37.57,31.4,51.6,28.73
10000,1000,9,11,10,25,0.75,1,normal,Model1,NA,NA,FALSE,4.86,4.95,5.3,4.87,4.8,5.34,9.25,5.1
10000,1000,9,11,10,25,0.5,1,lognormal,Model1,NA,NA,FALSE,5.15,5.44,4.93,5,3.22,5.1,8.13,5.71
10000,1000,9,11,10,25,0.5,1,normal,Model4,NA,NA,FALSE,4.94,5.38,5.16,5.11,4.79,5.48,8.89,5.09
10000,1000,9,11,10,25,0.5,1,mixed,Model2,NA,NA,FALSE,15.47,19.23,22.4,28.79,17.57,29.83,34.68,31.22
10000,1000,9,11,10,25,0.75,1,lognormal,Model7,NA,NA,FALSE,80.13,90.6,83.5,97.13,74.86,97.96,92.45,98.28
10000,1000,9,11,10,25,0.75,1,lognormal,Model1,NA,NA,FALSE,5.23,5.3,4.84,4.79,3.31,4.83,8.1,5.54
10000,1000,9,11,10,25,0.5,1,lognormal,Model3,NA,NA,FALSE,89.21,84.03,97.63,96.61,95.51,97.25,98.99,96.91
10000,1000,9,11,10,25,0.5,1,lognormal,Model6,NA,NA,FALSE,91.51,65.32,98.83,80.58,96.6,82.58,99.8,83.41
10000,1000,9,11,10,25,0.75,1,mixed,Model2,NA,NA,FALSE,17.13,26.6,23.49,36.48,19.45,38.05,40.31,36.39
10000,1000,12,9,9,25,0.5,1,lognormal,Model5,NA,NA,FALSE,95.64,75.85,98.17,82.76,95.45,83.94,99.61,83.52
10000,1000,12,9,9,25,0.5,1,mixed,Model2,NA,NA,FALSE,20.48,29.9,26.46,37.96,20.78,37.41,40.67,36.29
10000,1000,12,9,9,25,0.5,1,normal,Model4,NA,NA,FALSE,5.5,5.62,5.35,5.25,5.01,5.39,9.93,4.32
10000,1000,12,9,9,25,0.5,1,mixed,Model6,NA,NA,FALSE,43.43,37.12,56.24,44.9,52.33,42.87,69.91,39.17
10000,1000,12,9,9,25,0.5,1,normal,Model2,NA,NA,FALSE,26.56,45.19,27.72,54.23,23.71,56.32,42.08,52.53
10000,1000,9,11,10,25,0.5,1,mixed,Model1,NA,NA,FALSE,5.68,5.46,6,5.81,4.91,5.68,10.72,5.78
10000,1000,12,9,9,25,0.75,1,normal,Model2,NA,NA,FALSE,60.3,82.83,55.35,85.33,49.19,87.27,71.1,84.73
10000,1000,12,9,9,25,0.75,1,lognormal,Model2,NA,NA,FALSE,91.2,91.45,91.41,93.85,87.44,94.08,95.68,94.44
10000,1000,9,11,10,25,0.5,1,normal,Model5,NA,NA,FALSE,24.67,20.9,29.49,24.82,28.14,25.69,41.74,24.67
10000,1000,12,9,9,25,0.5,1,lognormal,Model1,NA,NA,FALSE,5.33,5.22,5.31,5.06,3.81,4.84,8.93,5.07
10000,1000,12,9,9,25,0.75,1,mixed,Model2,NA,NA,FALSE,22.49,41.8,27.96,48.7,23.1,47.5,47.95,43.95
10000,1000,12,9,9,25,0.5,1,normal,Model6,NA,NA,FALSE,41.84,36.57,46.06,40.04,44.25,40.38,59.35,34.6
10000,1000,12,9,9,25,0.5,1,mixed,Model3,NA,NA,FALSE,77.8,83.41,90.22,95.02,83.81,94.95,96.53,92.83
10000,1000,12,9,9,25,0.75,1,mixed,Model3,NA,NA,FALSE,84.94,95.47,93.83,98.89,89.23,98.83,99.11,97.19
10000,1000,12,9,9,25,0.5,1,normal,Model1,NA,NA,FALSE,5.51,5.62,5.35,5.25,5.07,5.35,10.01,4.65
10000,1000,12,9,9,25,0.75,1,normal,Model3,NA,NA,FALSE,99.39,99.75,99.33,99.93,98.65,99.97,99.92,99.9
10000,1000,12,9,9,25,0.75,1,lognormal,Model3,NA,NA,FALSE,99.99,99.96,100,99.99,99.99,100,100,100
10000,1000,12,9,9,25,0.5,1,mixed,Model4,NA,NA,FALSE,4.85,5,5.36,5.57,4.34,5.02,10.57,4.41
10000,1000,12,9,9,25,0.75,1,normal,Model4,NA,NA,FALSE,5.55,5.48,5.31,5.1,5.08,5.35,9.75,4.13
10000,1000,12,9,9,25,0.75,1,lognormal,Model1,NA,NA,FALSE,5.3,5.16,5.31,4.98,3.74,4.62,8.57,4.75
10000,1000,9,11,10,25,0.5,1,mixed,Model5,NA,NA,FALSE,26.08,21.66,38.4,29.34,35.22,29.06,52.39,29.54
10000,1000,12,9,9,25,0.5,1,mixed,Model1,NA,NA,FALSE,5.28,5.14,5.69,5.83,4.5,5.28,11.09,5.02
10000,1000,12,9,9,25,0.5,1,lognormal,Model4,NA,NA,FALSE,5.43,5.06,5.2,4.99,4.31,5.38,9.28,5.22
10000,1000,12,9,9,25,0.75,1,normal,Model1,NA,NA,FALSE,5.55,5.48,5.31,5.1,4.91,5.35,9.87,4.43
10000,1000,12,9,9,25,0.5,1,lognormal,Model2,NA,NA,FALSE,59.29,61.48,64.97,69.64,57.38,70,75.53,70.74
