nsim,n_perm,n_1,n_2,n_3,I,g,a,distr,Model,distr_jtz,rho,ZP,pvaldPermPTtest,pvalePermPTtest,pvaldPerm,pvalePerm,pvaldPBstrp,pvalePBstrp,pvaldNPBstrp,pvaleNPBstrp
10000,1000,5,10,10,25,0.75,1,normal,Model3,t.distr,0.5,TRUE,28.38,23.91,32.01,27.18,24.05,32.46,42.56,19.72
10000,1000,5,10,10,25,0.25,1,normal,Model4,normal,0.5,TRUE,6.36,6.05,4.86,4.46,4.3,5.64,9.89,4.6
10000,1000,5,10,10,25,0,1,normal,Model7,normal,0.5,TRUE,7.75,7.83,7.3,8.51,6.35,9.04,13.88,6.92
10000,1000,5,10,10,25,0.25,1,normal,Model1,t.distr,0.5,TRUE,6.79,6.53,5.08,5.21,3.93,5.43,8.77,3.76
10000,1000,5,10,10,25,0.5,1,normal,Model1,normal,0.5,TRUE,6.43,6.4,4.73,4.65,4.29,5.71,9.04,3.32
10000,1000,5,10,10,25,0.25,1,normal,Model5,t.distr,0.5,TRUE,10.56,9.48,12.28,9.47,9.02,9,19.84,7.59
10000,1000,5,10,10,25,0.5,1,normal,Model5,t.distr,0.5,TRUE,12.59,11,14.12,10.67,10.62,10.61,22.89,9.11
10000,1000,5,10,10,25,0.5,1,normal,Model2,normal,0.5,TRUE,8.8,8.56,8.69,8.29,6.99,9.18,14.8,5.54
10000,1000,5,5,10,25,0.5,1,normal,Model6,t.distr,0.5,TRUE,13.95,11.95,14.27,10.63,11.08,10.45,20.99,8.17
10000,1000,5,10,10,25,0.25,1,normal,Model2,normal,0.5,TRUE,7.86,7.87,7.87,7.5,6.42,8.26,13.65,5.17
10000,1000,5,10,10,25,0.75,1,normal,Model4,t.distr,0.5,TRUE,6.88,6.66,5.27,5.6,3.81,5.7,9.54,4.7
10000,1000,5,10,10,25,0.5,1,normal,Model3,t.distr,0.5,TRUE,16.14,14.43,20.73,18.1,14.32,18.53,28.82,10.6
10000,1000,5,10,10,25,0.25,1,normal,Model2,t.distr,0.5,TRUE,8.98,8.67,8.84,8.38,6.26,8.87,13.65,5.65
10000,1000,5,10,10,25,0.25,1,normal,Model1,normal,0.5,TRUE,6.36,6.05,4.86,4.46,4.27,5.61,9.14,3.63
10000,1000,5,10,10,25,0,1,normal,Model7,t.distr,0.5,TRUE,7.97,7.97,7.61,9.27,5.72,9.29,13.23,7.33
10000,1000,5,10,10,25,0.75,1,normal,Model7,normal,0.5,TRUE,10.66,13.63,10.23,15.07,9.13,17.32,18.75,13.73
10000,1000,5,10,10,25,0,1,normal,Model5,normal,0.5,TRUE,8.6,8.17,10.17,7.38,8.73,7.71,18.31,6.49
