nsim,n_perm,n_1,n_2,n_3,I,g,a,distr,Model,distr_jtz,rho,ZP,pvaldPermPTtest,pvalePermPTtest,pvaldPerm,pvalePerm,pvaldPBstrp,pvalePBstrp,pvaldNPBstrp,pvaleNPBstrp
10000,1000,5,10,10,25,0.5,1,lognormal,Model2,NA,NA,FALSE,22.46,18.37,32.04,21.91,20.83,22.18,45.83,29.63
10000,1000,5,10,10,25,0.75,1,lognormal,Model1,NA,NA,FALSE,7.23,7,5.55,5.56,3.25,6,9.48,7.78
10000,1000,5,10,10,25,0.25,1,lognormal,Model6,NA,NA,FALSE,30.14,21.29,62.16,28.16,46.51,30.97,79.4,37.08
10000,1000,5,10,10,25,0,1,lognormal,Model4,NA,NA,FALSE,6.41,6.1,5.03,4.74,3.47,6.35,10.11,8.56
10000,1000,5,10,10,25,0.25,1,lognormal,Model4,NA,NA,FALSE,6.61,6.29,5.41,4.77,3.67,6.59,10.36,8.84
10000,1000,5,5,10,25,0.5,1,lognormal,Model7,NA,NA,FALSE,18.22,18.54,21.45,23.3,12.72,26.4,31.39,33.07
10000,1000,5,10,10,25,0.75,1,normal,Model4,NA,NA,FALSE,6.79,6.8,5.39,5.19,4.53,6.9,10.42,7.76
10000,1000,5,10,10,25,0,1,lognormal,Model6,NA,NA,FALSE,22.95,17.59,55.37,24.27,39.53,26.31,73.45,32.08
10000,1000,5,10,10,25,0.5,1,normal,Model6,NA,NA,FALSE,17.35,14.37,23.8,14.72,20.41,15.78,36.1,16.45
10000,1000,5,10,10,25,0.75,1,lognormal,Model6,NA,NA,FALSE,75.33,49.87,90.47,54.8,85.94,62.27,98.43,68.37
10000,1000,5,5,5,25,0.25,1,normal,Model7,NA,NA,FALSE,14.01,21.07,15.47,31.07,11.14,35.6,26.47,37.38
10000,1000,5,10,10,25,0,1,normal,Model6,NA,NA,FALSE,12.12,10.77,18.25,11.21,15.07,11.5,28.87,11.89
10000,1000,5,10,10,25,0.25,1,normal,Model4,NA,NA,FALSE,6.67,6.87,5.26,5.39,4.53,6.59,9.99,7.58
10000,1000,5,10,10,25,0.25,1,lognormal,Model5,NA,NA,FALSE,24.33,18.31,48.14,22.76,32.42,25.54,67.16,34.78
10000,1000,5,10,10,25,0,1,lognormal,Model2,NA,NA,FALSE,13.56,11.15,23.33,13.78,14.35,14.6,35.2,20.75
10000,1000,5,10,10,25,0.25,1,normal,Model7,NA,NA,FALSE,14.72,22.11,23.57,51.03,17.01,68.11,37.15,71.06
10000,1000,5,10,10,25,0.75,1,lognormal,Model2,NA,NA,FALSE,39.01,30.61,47.42,34.14,35.92,37.43,63.93,46.7
10000,1000,10,10,5,25,0.5,1,lognormal,Model4,NA,NA,FALSE,5.04,5.01,4.76,4.98,3.52,5.33,7.49,5.75
10000,1000,10,10,5,25,0,1,normal,Model4,NA,NA,FALSE,5.08,4.92,4.66,4.98,4.18,5.34,8.2,4.58
10000,1000,10,10,5,25,0.75,1,normal,Model5,NA,NA,FALSE,52.86,46.38,48.87,41.82,46.22,42.6,60.35,40.57
10000,1000,10,10,5,25,0.75,1,normal,Model6,NA,NA,FALSE,62.69,54.6,59.85,50.71,57.35,51.36,71.14,47.5
10000,1000,10,10,5,25,0,1,lognormal,Model7,NA,NA,FALSE,19.37,32.85,24.5,46.6,17.32,48.72,32.5,50.06
10000,1000,10,10,5,25,0.75,1,normal,Model4,NA,NA,FALSE,5,5.02,4.71,4.84,4.42,5.08,7.94,4.61
10000,1000,10,10,5,25,0,1,lognormal,Model3,NA,NA,FALSE,63.56,58.54,78.62,74.26,68.94,74.86,84.69,73.83
10000,1000,10,10,5,25,0.5,1,lognormal,Model5,NA,NA,FALSE,86.47,61.45,88.44,64.28,78.33,66.39,93.1,68.05
10000,1000,10,10,5,25,0.25,1,normal,Model4,NA,NA,FALSE,5.04,4.89,4.76,4.73,4.23,5.06,7.95,4.47
10000,1000,10,10,5,25,0.5,1,normal,Model4,NA,NA,FALSE,5.02,5.02,4.63,4.76,4.14,5.04,8.05,4.44
10000,1000,10,10,5,25,0.25,1,lognormal,Model7,NA,NA,FALSE,27.81,44.6,31.74,57.71,22.81,60.2,40.36,61.04
10000,1000,10,10,5,25,0.75,1,lognormal,Model6,NA,NA,FALSE,100,97.36,100,96.92,99.99,97.27,100,97.03
10000,1000,10,10,5,25,0.5,1,lognormal,Model2,NA,NA,FALSE,47.98,47.39,51.49,51.6,41.26,51.52,59.4,54.25
10000,1000,10,10,5,25,0.5,1,normal,Model5,NA,NA,FALSE,28.59,24.43,28.48,23.48,26.55,23.9,38.17,22.76
